"subject","trial","stimulus","rid","FFD","FFP","SFD","FPRT","RBRT","TFT","RPD","CRPD","RRT","RRTP","RRTR","RBRC","TRC","LPRT","experiment","word","attachment","animacy","wlen","prev_wlen","next_wlen","roiLabel","subj"
"P18","Trial046","rc-n1forced-anim-4.jpg",2,231,1,231,231,231,231,231,723,0,0,0,0,0,231,"rc","geçinen","N1 attachment","anim",7,7,6,"pre-critical","P18"
"P18","Trial046","rc-n1forced-anim-4.jpg",3,175,1,175,175,175,175,175,898,0,0,0,0,0,175,"rc","adamın","N1 attachment","anim",6,7,5,"N1","P18"
"P18","Trial046","rc-n1forced-anim-4.jpg",4,94,1,94,94,94,94,94,992,0,0,0,0,0,94,"rc","köşkü","N1 attachment","anim",5,6,5,"N2","P18"
"P18","Trial046","rc-n1forced-anim-4.jpg",5,148,1,148,148,148,148,148,1140,0,0,0,0,0,148,"rc","geçen","N1 attachment","anim",5,5,3,"spillover","P18"
"P18","Trial048","rc-n2forced-anim-4.jpg",2,165,1,0,419,419,419,419,1211,0,0,0,0,0,419,"rc","çıkarılan","N2 attachment","anim",9,5,5,"pre-critical","P18"
"P18","Trial048","rc-n2forced-anim-4.jpg",3,0,0,0,0,0,0,0,1211,0,0,0,0,0,0,"rc","yatın","N2 attachment","anim",5,9,6,"N1","P18"
"P18","Trial048","rc-n2forced-anim-4.jpg",4,248,1,0,369,369,369,369,1580,0,0,0,0,0,369,"rc","aşçısı","N2 attachment","anim",6,5,10,"N2","P18"
"P18","Trial048","rc-n2forced-anim-4.jpg",5,380,1,0,380,380,1296,380,1960,916,0,916,0,0,610,"rc","işverenden","N2 attachment","anim",10,6,8,"spillover","P18"
"P18","Trial050","rc-nonforced-nonanim-4.jpg",2,263,1,263,263,263,263,263,1241,0,0,0,0,0,263,"rc","kiralanan","ambiguous","nonanim",9,5,6,"pre-critical","P18"
"P18","Trial050","rc-nonforced-nonanim-4.jpg",3,168,1,168,168,168,168,168,1409,0,0,0,0,0,168,"rc","köşkün","ambiguous","nonanim",6,9,5,"N1","P18"
"P18","Trial050","rc-nonforced-nonanim-4.jpg",4,426,1,426,426,426,426,426,1835,0,0,0,0,0,426,"rc","odası","ambiguous","nonanim",5,6,5,"N2","P18"
"P18","Trial050","rc-nonforced-nonanim-4.jpg",5,434,1,434,434,434,434,434,2269,0,0,0,0,0,434,"rc","akşam","ambiguous","nonanim",5,5,8,"spillover","P18"
"P18","Trial052","rc-n1forced-nonanim-4.jpg",2,230,1,0,230,230,756,230,643,526,0,526,0,0,526,"rc","verilen","N1 attachment","nonanim",7,6,7,"pre-critical","P18"
"P18","Trial052","rc-n1forced-nonanim-4.jpg",3,174,1,0,174,174,455,174,817,281,0,281,0,1,168,"rc","büronun","N1 attachment","nonanim",7,7,4,"N1","P18"
"P18","Trial052","rc-n1forced-nonanim-4.jpg",4,0,0,0,0,0,150,0,817,150,0,150,0,0,150,"rc","şefi","N1 attachment","nonanim",4,7,8,"N2","P18"
"P18","Trial052","rc-n1forced-nonanim-4.jpg",5,240,1,0,538,538,930,538,1355,392,0,392,0,0,392,"rc","görevini","N1 attachment","nonanim",8,4,9,"spillover","P18"
"P18","Trial054","rc-n2forced-nonanim-4.jpg",2,262,1,0,262,262,386,262,546,124,0,124,0,0,124,"rc","yankılanan","N2 attachment","nonanim",10,5,7,"pre-critical","P18"
"P18","Trial054","rc-n2forced-nonanim-4.jpg",3,118,1,0,281,281,379,281,827,98,0,98,0,0,98,"rc","müdürün","N2 attachment","nonanim",7,10,4,"N1","P18"
"P18","Trial054","rc-n2forced-nonanim-4.jpg",4,53,1,53,53,53,53,53,880,0,0,0,0,0,53,"rc","sesi","N2 attachment","nonanim",4,7,13,"N2","P18"
"P18","Trial054","rc-n2forced-nonanim-4.jpg",5,51,1,0,256,498,498,720,1600,242,242,0,1,1,242,"rc","çevredekileri","N2 attachment","nonanim",13,4,3,"spillover","P18"
"P18","Trial056","rc-nonforced-anim-5.jpg",2,124,1,124,124,124,124,124,796,0,0,0,0,0,124,"rc","aranan","ambiguous","anim",6,8,7,"pre-critical","P18"
"P18","Trial056","rc-nonforced-anim-5.jpg",3,158,1,158,158,158,158,158,954,0,0,0,0,0,158,"rc","kadının","ambiguous","anim",7,6,6,"N1","P18"
"P18","Trial056","rc-nonforced-anim-5.jpg",4,186,1,0,186,186,301,186,1140,115,0,115,0,0,115,"rc","katili","ambiguous","anim",6,7,4,"N2","P18"
"P18","Trial056","rc-nonforced-anim-5.jpg",5,328,1,0,328,328,479,328,1468,151,0,151,0,1,151,"rc","uzak","ambiguous","anim",4,6,3,"spillover","P18"
"P18","Trial058","rc-n1forced-anim-5.jpg",2,184,1,184,184,184,184,184,495,0,0,0,0,0,184,"rc","oturan","N1 attachment","anim",6,8,6,"pre-critical","P18"
"P18","Trial058","rc-n1forced-anim-5.jpg",3,0,0,0,0,0,0,0,495,0,0,0,0,0,0,"rc","adamın","N1 attachment","anim",6,6,5,"N1","P18"
"P18","Trial058","rc-n1forced-anim-5.jpg",4,0,0,0,0,0,207,0,495,207,0,207,0,0,207,"rc","ayağı","N1 attachment","anim",5,6,3,"N2","P18"
"P18","Trial058","rc-n1forced-anim-5.jpg",5,74,1,74,74,74,74,281,776,0,0,0,1,1,74,"rc","çok","N1 attachment","anim",3,5,6,"spillover","P18"
"P18","Trial060","rc-n2forced-anim-5.jpg",2,270,1,0,270,270,847,270,391,577,0,577,0,0,333,"rc","bekleyen","N2 attachment","anim",8,6,4,"pre-critical","P18"
"P18","Trial060","rc-n2forced-anim-5.jpg",3,0,0,0,0,0,310,0,391,310,0,310,0,1,226,"rc","evin","N2 attachment","anim",4,8,7,"N1","P18"
"P18","Trial060","rc-n2forced-anim-5.jpg",4,162,1,0,162,162,1030,716,1107,868,0,868,1,1,868,"rc","bekçisi","N2 attachment","anim",7,4,4,"N2","P18"
"P18","Trial060","rc-n2forced-anim-5.jpg",5,296,1,0,296,296,483,296,1403,187,0,187,0,0,187,"rc","saat","N2 attachment","anim",4,7,3,"spillover","P18"
"P18","Trial062","rc-nonforced-nonanim-5.jpg",2,143,1,0,435,435,435,435,1209,0,0,0,0,0,435,"rc","temizlenen","ambiguous","nonanim",10,5,4,"pre-critical","P18"
"P18","Trial062","rc-nonforced-nonanim-5.jpg",3,0,0,0,0,0,0,0,1209,0,0,0,0,0,0,"rc","evin","ambiguous","nonanim",4,10,7,"N1","P18"
"P18","Trial062","rc-nonforced-nonanim-5.jpg",4,534,1,534,534,534,534,534,1743,0,0,0,0,0,534,"rc","bahçesi","ambiguous","nonanim",7,4,7,"N2","P18"
"P18","Trial062","rc-nonforced-nonanim-5.jpg",5,343,1,0,343,343,445,343,2086,102,0,102,0,0,102,"rc","yeniden","ambiguous","nonanim",7,7,5,"spillover","P18"
"P18","Trial064","rc-n1forced-nonanim-5.jpg",2,236,1,0,236,448,448,780,1617,212,212,0,1,1,212,"rc","batan","N1 attachment","nonanim",5,10,5,"pre-critical","P18"
"P18","Trial064","rc-n1forced-nonanim-5.jpg",3,212,1,212,212,212,212,212,1829,0,0,0,0,0,212,"rc","salın","N1 attachment","nonanim",5,5,6,"N1","P18"
"P18","Trial064","rc-n1forced-nonanim-5.jpg",4,220,1,0,452,452,452,452,2281,0,0,0,0,0,452,"rc","sahibi","N1 attachment","nonanim",6,5,6,"N2","P18"
"P18","Trial064","rc-n1forced-nonanim-5.jpg",5,95,1,0,95,95,175,95,2376,80,0,80,0,0,80,"rc","kıyıya","N1 attachment","nonanim",6,6,7,"spillover","P18"
"P18","Trial066","rc-n2forced-nonanim-5.jpg",2,251,1,0,251,251,1607,251,1329,1356,0,1356,0,1,326,"rc","sarılan","N2 attachment","nonanim",7,6,6,"pre-critical","P18"
"P18","Trial066","rc-n2forced-nonanim-5.jpg",3,278,1,0,278,718,1939,1060,2389,1661,440,1221,1,2,504,"rc","adamın","N2 attachment","nonanim",6,7,5,"N1","P18"
"P18","Trial066","rc-n2forced-nonanim-5.jpg",4,236,1,0,346,654,654,1581,3970,308,308,0,2,2,308,"rc","ayağı","N2 attachment","nonanim",5,6,5,"N2","P18"
"P18","Trial066","rc-n2forced-nonanim-5.jpg",5,172,1,0,320,320,320,320,4290,0,0,0,0,0,320,"rc","sabah","N2 attachment","nonanim",5,5,4,"spillover","P18"
"P18","Trial068","rc-nonforced-anim-6.jpg",2,240,1,0,240,240,788,240,639,548,0,548,0,0,248,"rc","aranan","ambiguous","anim",6,8,7,"pre-critical","P18"
"P18","Trial068","rc-nonforced-anim-6.jpg",3,75,1,0,129,129,299,129,768,170,0,170,0,0,170,"rc","askerin","ambiguous","anim",7,6,4,"N1","P18"
"P18","Trial068","rc-nonforced-anim-6.jpg",4,0,0,0,0,0,374,0,768,374,0,374,0,0,374,"rc","kızı","ambiguous","anim",4,7,9,"N2","P18"
"P18","Trial068","rc-nonforced-anim-6.jpg",5,302,1,0,302,608,608,1850,2618,306,306,0,1,1,306,"rc","istasyonu","ambiguous","anim",9,4,9,"spillover","P18"
"P18","Trial070","rc-n1forced-anim-6.jpg",2,0,0,0,0,0,0,0,257,0,0,0,0,0,0,"rc","yürüyen","N1 attachment","anim",7,7,5,"pre-critical","P18"
"P18","Trial070","rc-n1forced-anim-6.jpg",3,58,1,58,58,58,58,58,315,0,0,0,0,0,58,"rc","kızın","N1 attachment","anim",5,7,6,"N1","P18"
"P18","Trial070","rc-n1forced-anim-6.jpg",4,57,1,0,57,57,214,57,372,157,0,157,0,0,157,"rc","atkısı","N1 attachment","anim",6,5,5,"N2","P18"
"P18","Trial070","rc-n1forced-anim-6.jpg",5,0,0,0,0,0,72,0,372,72,0,72,0,0,72,"rc","tozlu","N1 attachment","anim",5,6,7,"spillover","P18"
"P18","Trial072","rc-n2forced-anim-6.jpg",2,58,1,0,166,166,596,166,1067,430,0,430,0,0,430,"rc","isteyen","N2 attachment","anim",7,7,7,"pre-critical","P18"
"P18","Trial072","rc-n2forced-anim-6.jpg",3,444,1,0,444,444,630,444,1511,186,0,186,0,0,186,"rc","büronun","N2 attachment","anim",7,7,4,"N1","P18"
"P18","Trial072","rc-n2forced-anim-6.jpg",4,0,0,0,0,0,0,0,1511,0,0,0,0,0,0,"rc","şefi","N2 attachment","anim",4,7,3,"N2","P18"
"P18","Trial072","rc-n2forced-anim-6.jpg",5,152,1,152,152,152,152,152,1663,0,0,0,0,0,152,"rc","ilk","N2 attachment","anim",3,4,4,"spillover","P18"
"P18","Trial074","rc-nonforced-nonanim-6.jpg",2,138,1,138,138,138,138,138,772,0,0,0,0,0,138,"rc","kırılan","ambiguous","nonanim",7,7,7,"pre-critical","P18"
"P18","Trial074","rc-nonforced-nonanim-6.jpg",3,328,1,328,328,328,328,328,1100,0,0,0,0,0,328,"rc","kapının","ambiguous","nonanim",7,7,4,"N1","P18"
"P18","Trial074","rc-nonforced-nonanim-6.jpg",4,160,1,160,160,160,160,160,1260,0,0,0,0,0,160,"rc","kolu","ambiguous","nonanim",4,7,3,"N2","P18"
"P18","Trial074","rc-nonforced-nonanim-6.jpg",5,0,0,0,0,0,0,0,1260,0,0,0,0,0,0,"rc","dün","ambiguous","nonanim",3,4,5,"spillover","P18"
"P18","Trial076","rc-n1forced-nonanim-6.jpg",2,117,1,0,323,323,861,323,1113,538,0,538,0,2,86,"rc","yırtılan","N1 attachment","nonanim",8,7,5,"pre-critical","P18"
"P18","Trial076","rc-n1forced-nonanim-6.jpg",3,282,1,0,282,282,616,282,1395,334,0,334,0,0,62,"rc","kotun","N1 attachment","nonanim",5,8,6,"N1","P18"
"P18","Trial076","rc-n1forced-nonanim-6.jpg",4,354,1,0,1024,1024,1692,1024,2419,668,0,668,0,1,668,"rc","sahibi","N1 attachment","nonanim",6,5,7,"N2","P18"
"P18","Trial076","rc-n1forced-nonanim-6.jpg",5,178,1,0,178,178,324,178,2597,146,0,146,0,0,146,"rc","çamaşır","N1 attachment","nonanim",7,6,5,"spillover","P18"
"P18","Trial078","rc-n2forced-nonanim-6.jpg",2,146,1,0,280,280,674,280,1200,394,0,394,0,0,394,"rc","kiralanan","N2 attachment","nonanim",9,5,6,"pre-critical","P18"
"P18","Trial078","rc-n2forced-nonanim-6.jpg",3,266,1,266,266,266,266,660,1860,0,0,0,1,1,266,"rc","adamın","N2 attachment","nonanim",6,9,5,"N1","P18"
"P18","Trial078","rc-n2forced-nonanim-6.jpg",4,103,1,0,495,495,495,495,2355,0,0,0,0,0,495,"rc","köşkü","N2 attachment","nonanim",5,6,6,"N2","P18"
"P18","Trial078","rc-n2forced-nonanim-6.jpg",5,99,1,0,162,162,162,162,2517,0,0,0,0,0,162,"rc","önceki","N2 attachment","nonanim",6,5,3,"spillover","P18"
"P19","Trial013","rc-nonforced-anim-1.jpg",2,0,0,0,0,0,268,0,610,268,0,268,0,0,206,"rc","yıkanan","ambiguous","anim",7,7,7,"pre-critical","P19"
"P19","Trial013","rc-nonforced-anim-1.jpg",3,223,1,0,223,223,399,285,895,176,0,176,1,2,107,"rc","kadının","ambiguous","anim",7,7,4,"N1","P19"
"P19","Trial013","rc-nonforced-anim-1.jpg",4,95,1,95,95,95,95,477,1372,0,0,0,1,1,95,"rc","oğlu","ambiguous","anim",4,7,3,"N2","P19"
"P19","Trial013","rc-nonforced-anim-1.jpg",5,166,1,166,166,166,166,166,1538,0,0,0,0,0,166,"rc","dün","ambiguous","anim",3,4,5,"spillover","P19"
"P19","Trial015","rc-n1forced-anim-1.jpg",2,356,1,356,356,356,356,356,356,0,0,0,0,0,356,"rc","bağıran","N1 attachment","anim",7,6,7,"pre-critical","P19"
"P19","Trial015","rc-n1forced-anim-1.jpg",3,216,1,216,216,216,216,216,572,0,0,0,0,0,216,"rc","müdürün","N1 attachment","anim",7,7,4,"N1","P19"
"P19","Trial015","rc-n1forced-anim-1.jpg",4,159,1,159,159,159,159,159,731,0,0,0,0,0,159,"rc","sesi","N1 attachment","anim",4,7,8,"N2","P19"
"P19","Trial015","rc-n1forced-anim-1.jpg",5,314,1,314,314,314,314,314,1045,0,0,0,0,0,314,"rc","caddenin","N1 attachment","anim",8,4,10,"spillover","P19"
"P19","Trial017","rc-n2forced-anim-1.jpg",2,0,0,0,0,0,0,0,170,0,0,0,0,0,0,"rc","yürüyen","N2 attachment","anim",7,7,5,"pre-critical","P19"
"P19","Trial017","rc-n2forced-anim-1.jpg",3,78,1,78,78,78,78,78,248,0,0,0,0,0,78,"rc","köyün","N2 attachment","anim",5,7,6,"N1","P19"
"P19","Trial017","rc-n2forced-anim-1.jpg",4,222,1,222,222,222,222,222,470,0,0,0,0,0,222,"rc","delisi","N2 attachment","anim",6,5,5,"N2","P19"
"P19","Trial017","rc-n2forced-anim-1.jpg",5,0,0,0,0,0,0,0,470,0,0,0,0,0,0,"rc","garip","N2 attachment","anim",5,6,10,"spillover","P19"
"P19","Trial019","rc-nonforced-nonanim-1.jpg",2,105,1,0,174,174,490,174,1006,316,0,316,0,1,316,"rc","kirlenen","ambiguous","nonanim",8,6,5,"pre-critical","P19"
"P19","Trial019","rc-nonforced-nonanim-1.jpg",3,206,1,0,206,206,349,206,1212,143,0,143,0,0,143,"rc","yolun","ambiguous","nonanim",5,8,6,"N1","P19"
"P19","Trial019","rc-nonforced-nonanim-1.jpg",4,230,1,0,230,230,414,230,1442,184,0,184,0,0,184,"rc","etrafı","ambiguous","nonanim",6,5,8,"N2","P19"
"P19","Trial019","rc-nonforced-nonanim-1.jpg",5,96,1,0,148,148,148,148,1590,0,0,0,0,0,148,"rc","yemyeşil","ambiguous","nonanim",8,6,9,"spillover","P19"
"P19","Trial021","rc-n2forced-nonanim-1.jpg",2,190,1,190,190,190,190,190,1079,0,0,0,0,0,190,"rc","yıkılan","N2 attachment","nonanim",7,8,8,"pre-critical","P19"
"P19","Trial021","rc-n2forced-nonanim-1.jpg",3,426,1,426,426,426,426,426,1505,0,0,0,0,0,426,"rc","patronun","N2 attachment","nonanim",8,7,3,"N1","P19"
"P19","Trial021","rc-n2forced-nonanim-1.jpg",4,0,0,0,0,0,0,0,1505,0,0,0,0,0,0,"rc","evi","N2 attachment","nonanim",3,8,5,"N2","P19"
"P19","Trial021","rc-n2forced-nonanim-1.jpg",5,204,1,204,204,204,204,204,1709,0,0,0,0,0,204,"rc","geçen","N2 attachment","nonanim",5,3,2,"spillover","P19"
"P19","Trial022","rc-n1forced-nonanim-1.jpg",2,0,0,0,0,0,0,0,101,0,0,0,0,0,0,"rc","batan","N1 attachment","nonanim",5,9,5,"pre-critical","P19"
"P19","Trial022","rc-n1forced-nonanim-1.jpg",3,227,1,0,227,227,346,227,328,119,0,119,0,0,119,"rc","yatın","N1 attachment","nonanim",5,5,6,"N1","P19"
"P19","Trial022","rc-n1forced-nonanim-1.jpg",4,288,1,0,288,288,584,407,735,296,0,296,1,1,296,"rc","aşçısı","N1 attachment","nonanim",6,5,4,"N2","P19"
"P19","Trial022","rc-n1forced-nonanim-1.jpg",5,128,1,128,128,128,128,424,1159,0,0,0,1,1,128,"rc","yeni","N1 attachment","nonanim",4,6,3,"spillover","P19"
"P19","Trial025","rc-nonforced-anim-2.jpg",2,129,1,0,129,129,280,129,580,151,0,151,0,0,151,"rc","dikilen","ambiguous","anim",7,7,5,"pre-critical","P19"
"P19","Trial025","rc-nonforced-anim-2.jpg",3,203,1,0,203,203,373,203,783,170,0,170,0,1,170,"rc","kızın","ambiguous","anim",5,7,6,"N1","P19"
"P19","Trial025","rc-nonforced-anim-2.jpg",4,233,1,233,233,233,233,233,1016,0,0,0,0,0,233,"rc","amcası","ambiguous","anim",6,5,8,"N2","P19"
"P19","Trial025","rc-nonforced-anim-2.jpg",5,0,0,0,0,0,106,0,1016,106,0,106,0,0,106,"rc","etrafına","ambiguous","anim",8,6,11,"spillover","P19"
"P19","Trial027","rc-n1forced-anim-2.jpg",2,104,1,0,104,418,932,851,851,828,314,514,2,2,514,"rc","satılan","N1 attachment","anim",7,7,8,"pre-critical","P19"
"P19","Trial027","rc-n1forced-anim-2.jpg",3,244,1,0,354,354,354,354,1205,0,0,0,0,0,354,"rc","patronun","N1 attachment","anim",8,7,3,"N1","P19"
"P19","Trial027","rc-n1forced-anim-2.jpg",4,0,0,0,0,0,0,0,1205,0,0,0,0,0,0,"rc","evi","N1 attachment","anim",3,8,5,"N2","P19"
"P19","Trial027","rc-n1forced-anim-2.jpg",5,50,1,0,268,268,268,268,1473,0,0,0,0,0,268,"rc","geçen","N1 attachment","anim",5,3,2,"spillover","P19"
"P19","Trial029","rc-n2forced-anim-2.jpg",2,150,1,0,150,150,262,150,447,112,0,112,0,0,112,"rc","boğulan","N2 attachment","anim",7,7,5,"pre-critical","P19"
"P19","Trial029","rc-n2forced-anim-2.jpg",3,137,1,137,137,137,137,137,584,0,0,0,0,0,137,"rc","salın","N2 attachment","anim",5,7,6,"N1","P19"
"P19","Trial029","rc-n2forced-anim-2.jpg",4,262,1,0,447,447,656,447,1031,209,0,209,0,0,209,"rc","sahibi","N2 attachment","anim",6,5,3,"N2","P19"
"P19","Trial029","rc-n2forced-anim-2.jpg",5,0,0,0,0,0,52,0,1031,52,0,52,0,0,52,"rc","dün","N2 attachment","anim",3,6,5,"spillover","P19"
"P19","Trial031","rc-nonforced-nonanim-2.jpg",2,210,1,210,210,210,210,210,419,0,0,0,0,0,210,"rc","kirlenen","ambiguous","nonanim",8,6,5,"pre-critical","P19"
"P19","Trial031","rc-nonforced-nonanim-2.jpg",3,204,1,204,204,204,204,204,623,0,0,0,0,0,204,"rc","gölün","ambiguous","nonanim",5,8,6,"N1","P19"
"P19","Trial031","rc-nonforced-nonanim-2.jpg",4,0,0,0,0,0,0,0,623,0,0,0,0,0,0,"rc","etrafı","ambiguous","nonanim",6,5,5,"N2","P19"
"P19","Trial031","rc-nonforced-nonanim-2.jpg",5,318,1,0,422,422,422,422,1045,0,0,0,0,0,422,"rc","büyük","ambiguous","nonanim",5,6,10,"spillover","P19"
"P19","Trial033","rc-n1forced-nonanim-2.jpg",2,80,1,0,80,80,316,80,907,236,0,236,0,1,236,"rc","yıkılan","N1 attachment","nonanim",7,8,4,"pre-critical","P19"
"P19","Trial033","rc-n1forced-nonanim-2.jpg",3,95,1,95,95,95,95,95,1002,0,0,0,0,0,95,"rc","evin","N1 attachment","nonanim",4,7,7,"N1","P19"
"P19","Trial033","rc-n1forced-nonanim-2.jpg",4,90,1,90,90,90,90,90,1092,0,0,0,0,0,90,"rc","bekçisi","N1 attachment","nonanim",7,4,5,"N2","P19"
"P19","Trial033","rc-n1forced-nonanim-2.jpg",5,0,0,0,0,0,0,0,1092,0,0,0,0,0,0,"rc","başka","N1 attachment","nonanim",5,7,3,"spillover","P19"
"P19","Trial035","rc-n2forced-nonanim-2.jpg",2,53,1,53,53,53,53,53,541,0,0,0,0,0,53,"rc","yırtılan","N2 attachment","nonanim",8,6,5,"pre-critical","P19"
"P19","Trial035","rc-n2forced-nonanim-2.jpg",3,122,1,122,122,122,122,122,663,0,0,0,0,0,122,"rc","kızın","N2 attachment","nonanim",5,8,6,"N1","P19"
"P19","Trial035","rc-n2forced-nonanim-2.jpg",4,101,1,0,397,397,397,397,1060,0,0,0,0,0,397,"rc","atkısı","N2 attachment","nonanim",6,5,7,"N2","P19"
"P19","Trial035","rc-n2forced-nonanim-2.jpg",5,152,1,152,152,152,152,152,1212,0,0,0,0,0,152,"rc","çamaşır","N2 attachment","nonanim",7,6,10,"spillover","P19"
"P19","Trial037","rc-nonforced-anim-3.jpg",2,50,1,50,50,50,50,50,500,0,0,0,0,0,50,"rc","ağlayan","ambiguous","anim",7,7,5,"pre-critical","P19"
"P19","Trial037","rc-nonforced-anim-3.jpg",3,0,0,0,0,0,0,0,500,0,0,0,0,0,0,"rc","kızın","ambiguous","anim",5,7,6,"N1","P19"
"P19","Trial037","rc-nonforced-anim-3.jpg",4,140,1,140,140,140,140,140,640,0,0,0,0,0,140,"rc","halası","ambiguous","anim",6,5,4,"N2","P19"
"P19","Trial037","rc-nonforced-anim-3.jpg",5,290,1,290,290,290,290,290,930,0,0,0,0,0,290,"rc","evde","ambiguous","anim",4,6,13,"spillover","P19"
"P19","Trial039","rc-n1forced-anim-3.jpg",2,177,1,177,177,177,177,177,980,0,0,0,0,0,177,"rc","ağlayan","N1 attachment","anim",7,7,5,"pre-critical","P19"
"P19","Trial039","rc-n1forced-anim-3.jpg",3,0,0,0,0,0,0,0,980,0,0,0,0,0,0,"rc","kızın","N1 attachment","anim",5,7,6,"N1","P19"
"P19","Trial039","rc-n1forced-anim-3.jpg",4,117,1,117,117,117,117,117,1097,0,0,0,0,0,117,"rc","vazosu","N1 attachment","anim",6,5,7,"N2","P19"
"P19","Trial039","rc-n1forced-anim-3.jpg",5,190,1,0,411,411,411,411,1508,0,0,0,0,0,411,"rc","öğleyin","N1 attachment","anim",7,6,9,"spillover","P19"
"P19","Trial041","rc-n2forced-anim-3.jpg",2,176,1,176,176,176,176,176,404,0,0,0,0,0,176,"rc","konuşan","N2 attachment","anim",7,7,5,"pre-critical","P19"
"P19","Trial041","rc-n2forced-anim-3.jpg",3,162,1,162,162,162,162,162,566,0,0,0,0,0,162,"rc","kotun","N2 attachment","anim",5,7,6,"N1","P19"
"P19","Trial041","rc-n2forced-anim-3.jpg",4,262,1,262,262,262,262,262,828,0,0,0,0,0,262,"rc","sahibi","N2 attachment","anim",6,5,4,"N2","P19"
"P19","Trial041","rc-n2forced-anim-3.jpg",5,290,1,290,290,290,290,290,1118,0,0,0,0,0,290,"rc","kotu","N2 attachment","anim",4,6,7,"spillover","P19"
"P19","Trial043","rc-nonforced-nonanim-3.jpg",2,156,1,156,156,156,156,156,606,0,0,0,0,0,156,"rc","bozulan","ambiguous","nonanim",7,7,6,"pre-critical","P19"
"P19","Trial043","rc-nonforced-nonanim-3.jpg",3,183,1,183,183,183,183,183,789,0,0,0,0,0,183,"rc","aracın","ambiguous","nonanim",6,7,5,"N1","P19"
"P19","Trial043","rc-nonforced-nonanim-3.jpg",4,276,1,276,276,276,276,276,1065,0,0,0,0,0,276,"rc","aküsü","ambiguous","nonanim",5,6,5,"N2","P19"
"P19","Trial043","rc-nonforced-nonanim-3.jpg",5,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,"rc","başka","ambiguous","nonanim",5,5,9,"spillover","P19"
"P19","Trial045","rc-n1forced-nonanim-3.jpg",2,145,1,0,369,369,618,369,369,249,0,249,0,0,249,"rc","kapanan","N1 attachment","nonanim",7,7,5,"pre-critical","P19"
"P19","Trial045","rc-n1forced-nonanim-3.jpg",3,60,1,0,130,130,130,130,499,0,0,0,0,0,130,"rc","köyün","N1 attachment","nonanim",5,7,6,"N1","P19"
"P19","Trial045","rc-n1forced-nonanim-3.jpg",4,246,1,246,246,246,246,246,745,0,0,0,0,0,246,"rc","delisi","N1 attachment","nonanim",6,5,3,"N2","P19"
"P19","Trial045","rc-n1forced-nonanim-3.jpg",5,0,0,0,0,0,0,0,745,0,0,0,0,0,0,"rc","iki","N1 attachment","nonanim",3,6,3,"spillover","P19"
"P19","Trial047","rc-n2forced-nonanim-3x.jpg",2,246,1,0,246,246,528,246,1069,282,0,282,0,0,282,"rc","kırılan","N2 attachment","nonanim",7,8,5,"pre-critical","P19"
"P19","Trial047","rc-n2forced-nonanim-3x.jpg",3,0,0,0,0,0,252,0,1069,252,0,252,0,1,56,"rc","kızın","N2 attachment","nonanim",5,7,6,"N1","P19"
"P19","Trial047","rc-n2forced-nonanim-3x.jpg",4,236,1,0,389,389,389,923,1992,0,0,0,1,1,389,"rc","vazosu","N2 attachment","nonanim",6,5,3,"N2","P19"
"P19","Trial047","rc-n2forced-nonanim-3x.jpg",5,0,0,0,0,0,0,0,1992,0,0,0,0,0,0,"rc","dün","N2 attachment","nonanim",3,6,9,"spillover","P19"
"P19","Trial049","rc-nonforced-anim-4.jpg",2,162,1,0,466,466,466,466,466,0,0,0,0,0,466,"rc","çekilen","ambiguous","anim",7,7,5,"pre-critical","P19"
"P19","Trial049","rc-nonforced-anim-4.jpg",3,168,1,168,168,168,168,168,634,0,0,0,0,0,168,"rc","kızın","ambiguous","anim",5,7,6,"N1","P19"
"P19","Trial049","rc-nonforced-anim-4.jpg",4,52,1,0,171,171,171,171,805,0,0,0,0,0,171,"rc","dayısı","ambiguous","anim",6,5,5,"N2","P19"
"P19","Trial049","rc-nonforced-anim-4.jpg",5,244,1,244,244,244,244,244,1049,0,0,0,0,0,244,"rc","elmas","ambiguous","anim",5,6,8,"spillover","P19"
"P19","Trial051","rc-n1forced-anim-4.jpg",2,218,1,0,470,470,470,470,1164,0,0,0,0,0,470,"rc","geçinen","N1 attachment","anim",7,7,6,"pre-critical","P19"
"P19","Trial051","rc-n1forced-anim-4.jpg",3,228,1,228,228,228,228,228,1392,0,0,0,0,0,228,"rc","adamın","N1 attachment","anim",6,7,5,"N1","P19"
"P19","Trial051","rc-n1forced-anim-4.jpg",4,164,1,164,164,164,164,164,1556,0,0,0,0,0,164,"rc","köşkü","N1 attachment","anim",5,6,5,"N2","P19"
"P19","Trial051","rc-n1forced-anim-4.jpg",5,300,1,300,300,300,300,300,1856,0,0,0,0,0,300,"rc","geçen","N1 attachment","anim",5,5,3,"spillover","P19"
"P19","Trial053","rc-n2forced-anim-4.jpg",2,126,1,0,342,342,342,342,816,0,0,0,0,0,342,"rc","çıkarılan","N2 attachment","anim",9,5,5,"pre-critical","P19"
"P19","Trial053","rc-n2forced-anim-4.jpg",3,194,1,194,194,194,194,194,1010,0,0,0,0,0,194,"rc","yatın","N2 attachment","anim",5,9,6,"N1","P19"
"P19","Trial053","rc-n2forced-anim-4.jpg",4,258,1,258,258,258,258,258,1268,0,0,0,0,0,258,"rc","aşçısı","N2 attachment","anim",6,5,10,"N2","P19"
